text,intent,category,confidence
"""Thuốc prednisone có chống chỉ định""",side_effects,tác_dụng_phụ,1.0
"""Thuốc paracetamol có chống chỉ định""",side_effects,tác_dụng_phụ,1.0
"""Thuốc omeprazole có hại gì không""",side_effects,tác_dụng_phụ,1.0
"""Thuốc aspirin có làm buồn nôn""",side_effects,tác_dụng_phụ,1.0
"""Thuốc aspirin có làm buồn nôn""",side_effects,tác_dụng_phụ,1.0
"""Thuốc amoxicillin có làm buồn nôn""",side_effects,tác_dụng_phụ,1.0
"""Thuốc ibuprofen có an toàn""",side_effects,tác_dụng_phụ,1.0
"""Thuốc aspirin có độc không""",side_effects,tác_dụng_phụ,1.0
"""Thuốc cetirizine có tương tác""",side_effects,tác_dụng_phụ,1.0
"""Thuốc warfarin có hại gì không""",side_effects,tác_dụng_phụ,1.0
"""Thuốc metformin có gây đau đầu""",side_effects,tác_dụng_phụ,1.0
"""Thuốc cetirizine có ảnh hưởng""",side_effects,tác_dụng_phụ,1.0
"""Thuốc amoxicillin có làm buồn nôn""",side_effects,tác_dụng_phụ,1.0
"""Thuốc metformin có chống chỉ định""",side_effects,tác_dụng_phụ,1.0
"""Thuốc amoxicillin có tác dụng phụ gì""",side_effects,tác_dụng_phụ,1.0
"""Thuốc cetirizine có gây dị ứng""",side_effects,tác_dụng_phụ,1.0
"""Thuốc ibuprofen có làm buồn nôn""",side_effects,tác_dụng_phụ,1.0
"""Thuốc metformin có làm buồn nôn""",side_effects,tác_dụng_phụ,1.0
"""Thuốc amoxicillin có độc không""",side_effects,tác_dụng_phụ,1.0
"""Thuốc warfarin có làm choáng váng""",side_effects,tác_dụng_phụ,1.0
"""Thuốc omeprazole có an toàn""",side_effects,tác_dụng_phụ,1.0
"""Thuốc warfarin có gây đau đầu""",side_effects,tác_dụng_phụ,1.0
"""Thuốc ibuprofen có chống chỉ định""",side_effects,tác_dụng_phụ,1.0
"""Thuốc paracetamol có làm buồn nôn""",side_effects,tác_dụng_phụ,1.0
"""Thuốc omeprazole có độc không""",side_effects,tác_dụng_phụ,1.0
"""Thuốc insulin có làm buồn nôn""",side_effects,tác_dụng_phụ,1.0
"""Thuốc paracetamol có gây dị ứng""",side_effects,tác_dụng_phụ,1.0
"""Thuốc prednisone có chống chỉ định""",side_effects,tác_dụng_phụ,1.0
"""Thuốc ibuprofen có an toàn""",side_effects,tác_dụng_phụ,1.0
"""Thuốc prednisone có tác dụng phụ gì""",side_effects,tác_dụng_phụ,1.0
"""Thuốc aspirin có chống chỉ định""",side_effects,tác_dụng_phụ,1.0
"""Thuốc cetirizine có làm choáng váng""",side_effects,tác_dụng_phụ,1.0
"""Thuốc cetirizine có làm buồn nôn""",side_effects,tác_dụng_phụ,1.0
"""Thuốc paracetamol có tương tác""",side_effects,tác_dụng_phụ,1.0
"""Thuốc paracetamol có chống chỉ định""",side_effects,tác_dụng_phụ,1.0
"""Thuốc warfarin có độc không""",side_effects,tác_dụng_phụ,1.0
"""Thuốc prednisone có an toàn""",side_effects,tác_dụng_phụ,1.0
"""Thuốc amoxicillin có gây dị ứng""",side_effects,tác_dụng_phụ,1.0
"""Thuốc paracetamol có hại gì không""",side_effects,tác_dụng_phụ,1.0
"""Thuốc aspirin có gây dị ứng""",side_effects,tác_dụng_phụ,1.0
"""Thuốc aspirin có an toàn""",side_effects,tác_dụng_phụ,1.0
"""Thuốc omeprazole có hại gì không""",side_effects,tác_dụng_phụ,1.0
"""Thuốc cetirizine có làm choáng váng""",side_effects,tác_dụng_phụ,1.0
"""Thuốc warfarin có làm choáng váng""",side_effects,tác_dụng_phụ,1.0
"""Thuốc aspirin có tương tác""",side_effects,tác_dụng_phụ,1.0
"""Thuốc omeprazole có hại gì không""",side_effects,tác_dụng_phụ,1.0
"""Thuốc insulin có hại gì không""",side_effects,tác_dụng_phụ,1.0
"""Thuốc amoxicillin có chống chỉ định""",side_effects,tác_dụng_phụ,1.0
"""Thuốc omeprazole có gây dị ứng""",side_effects,tác_dụng_phụ,1.0
"""Thuốc warfarin có ảnh hưởng""",side_effects,tác_dụng_phụ,1.0
"""Thuốc insulin có làm buồn nôn""",side_effects,tác_dụng_phụ,1.0
"""Thuốc prednisone có hại gì không""",side_effects,tác_dụng_phụ,1.0
"""Thuốc insulin có tương tác""",side_effects,tác_dụng_phụ,1.0
"""Thuốc metformin có gây đau đầu""",side_effects,tác_dụng_phụ,1.0
"""Thuốc omeprazole có hại gì không""",side_effects,tác_dụng_phụ,1.0
"""Thuốc omeprazole có ảnh hưởng""",side_effects,tác_dụng_phụ,1.0
"""Thuốc metformin có gây đau đầu""",side_effects,tác_dụng_phụ,1.0
"""Thuốc prednisone có chống chỉ định""",side_effects,tác_dụng_phụ,1.0
"""Thuốc insulin có hại gì không""",side_effects,tác_dụng_phụ,1.0
"""Thuốc warfarin có chống chỉ định""",side_effects,tác_dụng_phụ,1.0
"""Thuốc warfarin có tác dụng phụ gì""",side_effects,tác_dụng_phụ,1.0
"""Thuốc insulin có chống chỉ định""",side_effects,tác_dụng_phụ,1.0
"""Thuốc prednisone có an toàn""",side_effects,tác_dụng_phụ,1.0
"""Thuốc ibuprofen có ảnh hưởng""",side_effects,tác_dụng_phụ,1.0
"""Thuốc cetirizine có ảnh hưởng""",side_effects,tác_dụng_phụ,1.0
"""Thuốc paracetamol có an toàn""",side_effects,tác_dụng_phụ,1.0
"""Thuốc omeprazole có hại gì không""",side_effects,tác_dụng_phụ,1.0
"""Thuốc insulin có gây dị ứng""",side_effects,tác_dụng_phụ,1.0
"""Thuốc ibuprofen có độc không""",side_effects,tác_dụng_phụ,1.0
"""Thuốc paracetamol có tương tác""",side_effects,tác_dụng_phụ,1.0
"""Thuốc ibuprofen có làm buồn nôn""",side_effects,tác_dụng_phụ,1.0
"""Thuốc cetirizine có hại gì không""",side_effects,tác_dụng_phụ,1.0
"""Thuốc ibuprofen có gây dị ứng""",side_effects,tác_dụng_phụ,1.0
"""Thuốc insulin có gây đau đầu""",side_effects,tác_dụng_phụ,1.0
"""Thuốc aspirin có gây đau đầu""",side_effects,tác_dụng_phụ,1.0
"""Thuốc insulin có an toàn""",side_effects,tác_dụng_phụ,1.0
"""Thuốc omeprazole có gây dị ứng""",side_effects,tác_dụng_phụ,1.0
"""Thuốc insulin có làm choáng váng""",side_effects,tác_dụng_phụ,1.0
"""Thuốc aspirin có gây đau đầu""",side_effects,tác_dụng_phụ,1.0
"""Thuốc ibuprofen có hại gì không""",side_effects,tác_dụng_phụ,1.0
"""Thuốc insulin có làm choáng váng""",side_effects,tác_dụng_phụ,1.0
"""Thuốc prednisone có an toàn""",side_effects,tác_dụng_phụ,1.0
"""Thuốc warfarin có tương tác""",side_effects,tác_dụng_phụ,1.0
"""Thuốc prednisone có ảnh hưởng""",side_effects,tác_dụng_phụ,1.0
"""Thuốc cetirizine có làm choáng váng""",side_effects,tác_dụng_phụ,1.0
"""Thuốc paracetamol có gây dị ứng""",side_effects,tác_dụng_phụ,1.0
"""Thuốc insulin có ảnh hưởng""",side_effects,tác_dụng_phụ,1.0
"""Thuốc omeprazole có tác dụng phụ gì""",side_effects,tác_dụng_phụ,1.0
"""Thuốc prednisone có an toàn""",side_effects,tác_dụng_phụ,1.0
"""Thuốc amoxicillin có làm buồn nôn""",side_effects,tác_dụng_phụ,1.0
"""Thuốc cetirizine có làm buồn nôn""",side_effects,tác_dụng_phụ,1.0
"""Thuốc warfarin có làm buồn nôn""",side_effects,tác_dụng_phụ,1.0
"""Thuốc prednisone có an toàn""",side_effects,tác_dụng_phụ,1.0
"""Thuốc ibuprofen có ảnh hưởng""",side_effects,tác_dụng_phụ,1.0
"""Thuốc paracetamol có ảnh hưởng""",side_effects,tác_dụng_phụ,1.0
"""Thuốc amoxicillin có gây dị ứng""",side_effects,tác_dụng_phụ,1.0
"""Thuốc aspirin có ảnh hưởng""",side_effects,tác_dụng_phụ,1.0
"""Thuốc prednisone có gây đau đầu""",side_effects,tác_dụng_phụ,1.0
"""Thuốc metformin có độc không""",side_effects,tác_dụng_phụ,1.0
"""Thuốc insulin có làm buồn nôn""",side_effects,tác_dụng_phụ,1.0
"""Thuốc prednisone có gây dị ứng""",side_effects,tác_dụng_phụ,1.0
"""Thuốc metformin có độc không""",side_effects,tác_dụng_phụ,1.0
"""Thuốc amoxicillin có gây dị ứng""",side_effects,tác_dụng_phụ,1.0
"""Thuốc warfarin có hại gì không""",side_effects,tác_dụng_phụ,1.0
"""Thuốc amoxicillin có độc không""",side_effects,tác_dụng_phụ,1.0
"""Thuốc metformin có tác dụng phụ gì""",side_effects,tác_dụng_phụ,1.0
"""Thuốc paracetamol có làm buồn nôn""",side_effects,tác_dụng_phụ,1.0
"""Thuốc warfarin có hại gì không""",side_effects,tác_dụng_phụ,1.0
"""Thuốc insulin có gây dị ứng""",side_effects,tác_dụng_phụ,1.0
"""Thuốc omeprazole có tương tác""",side_effects,tác_dụng_phụ,1.0
"""Thuốc aspirin có độc không""",side_effects,tác_dụng_phụ,1.0
"""Thuốc paracetamol có tác dụng phụ gì""",side_effects,tác_dụng_phụ,1.0
"""Thuốc warfarin có tác dụng phụ gì""",side_effects,tác_dụng_phụ,1.0
"""Thuốc aspirin có gây đau đầu""",side_effects,tác_dụng_phụ,1.0
"""Thuốc metformin có an toàn""",side_effects,tác_dụng_phụ,1.0
"""Thuốc metformin có làm buồn nôn""",side_effects,tác_dụng_phụ,1.0
"""Thuốc prednisone có tác dụng phụ gì""",side_effects,tác_dụng_phụ,1.0
"""Thuốc metformin có hại gì không""",side_effects,tác_dụng_phụ,1.0
"""Thuốc cetirizine có chống chỉ định""",side_effects,tác_dụng_phụ,1.0
"""Thuốc prednisone có gây đau đầu""",side_effects,tác_dụng_phụ,1.0
"""Thuốc cetirizine có hại gì không""",side_effects,tác_dụng_phụ,1.0
"""Thuốc paracetamol có an toàn""",side_effects,tác_dụng_phụ,1.0
"""Thuốc cetirizine có làm buồn nôn""",side_effects,tác_dụng_phụ,1.0
"""Thuốc amoxicillin có hại gì không""",side_effects,tác_dụng_phụ,1.0
"""Thuốc metformin có ảnh hưởng""",side_effects,tác_dụng_phụ,1.0
"""Thuốc insulin có chống chỉ định""",side_effects,tác_dụng_phụ,1.0
"""Phương pháp tập thể dục""",general_health,sức_khỏe_tổng_quát,1.0
"""Cách chăm sóc da""",general_health,sức_khỏe_tổng_quát,1.0
"""Làm sao để tăng cân""",general_health,sức_khỏe_tổng_quát,1.0
"""Lời khuyên giảm cân""",general_health,sức_khỏe_tổng_quát,1.0
"""Phương pháp phòng ngừa ung thư""",general_health,sức_khỏe_tổng_quát,1.0
"""Hướng dẫn giảm stress""",general_health,sức_khỏe_tổng_quát,1.0
"""Bí quyết ngủ đủ giấc""",general_health,sức_khỏe_tổng_quát,1.0
"""Lời khuyên ngủ đủ giấc""",general_health,sức_khỏe_tổng_quát,1.0
"""Hướng dẫn giảm stress""",general_health,sức_khỏe_tổng_quát,1.0
"""Cách thức tập thể dục""",general_health,sức_khỏe_tổng_quát,1.0
"""Cách thức tăng sức đề kháng""",general_health,sức_khỏe_tổng_quát,1.0
"""Cách tập thể dục""",general_health,sức_khỏe_tổng_quát,1.0
"""Cách thức uống nước""",general_health,sức_khỏe_tổng_quát,1.0
"""Hướng dẫn phòng ngừa ung thư""",general_health,sức_khỏe_tổng_quát,1.0
"""Cách chăm sóc da""",general_health,sức_khỏe_tổng_quát,1.0
"""Hướng dẫn giảm stress""",general_health,sức_khỏe_tổng_quát,1.0
"""Lời khuyên giữ gìn sức khỏe""",general_health,sức_khỏe_tổng_quát,1.0
"""Như thế nào để phòng ngừa bệnh""",general_health,sức_khỏe_tổng_quát,1.0
"""Hướng dẫn uống nước""",general_health,sức_khỏe_tổng_quát,1.0
"""Hướng dẫn tăng cường miễn dịch""",general_health,sức_khỏe_tổng_quát,1.0
"""Bí quyết dinh dưỡng""",general_health,sức_khỏe_tổng_quát,1.0
"""Phương pháp chăm sóc da""",general_health,sức_khỏe_tổng_quát,1.0
"""Lời khuyên phòng ngừa bệnh""",general_health,sức_khỏe_tổng_quát,1.0
"""Làm sao để tăng cân""",general_health,sức_khỏe_tổng_quát,1.0
"""Hướng dẫn giảm cân""",general_health,sức_khỏe_tổng_quát,1.0
"""Phương pháp chăm sóc da""",general_health,sức_khỏe_tổng_quát,1.0
"""Cách tăng cân""",general_health,sức_khỏe_tổng_quát,1.0
"""Cách thức uống nước""",general_health,sức_khỏe_tổng_quát,1.0
"""Làm sao để chế độ ăn lành mạnh""",general_health,sức_khỏe_tổng_quát,1.0
"""Cách ngủ đủ giấc""",general_health,sức_khỏe_tổng_quát,1.0
"""Như thế nào để giảm cân""",general_health,sức_khỏe_tổng_quát,1.0
"""Như thế nào để tăng cường miễn dịch""",general_health,sức_khỏe_tổng_quát,1.0
"""Cách ngủ đủ giấc""",general_health,sức_khỏe_tổng_quát,1.0
"""Lời khuyên tăng cường miễn dịch""",general_health,sức_khỏe_tổng_quát,1.0
"""Hướng dẫn chăm sóc da""",general_health,sức_khỏe_tổng_quát,1.0
"""Cách giảm stress""",general_health,sức_khỏe_tổng_quát,1.0
"""Bí quyết uống nước""",general_health,sức_khỏe_tổng_quát,1.0
"""Cách thức vitamin""",general_health,sức_khỏe_tổng_quát,1.0
"""Cách thức tăng cân""",general_health,sức_khỏe_tổng_quát,1.0
"""Cách thức vitamin""",general_health,sức_khỏe_tổng_quát,1.0
"""Lời khuyên phòng ngừa bệnh""",general_health,sức_khỏe_tổng_quát,1.0
"""Cách thức giảm cân""",general_health,sức_khỏe_tổng_quát,1.0
"""Làm sao để tập thể dục""",general_health,sức_khỏe_tổng_quát,1.0
"""Phương pháp giảm cân""",general_health,sức_khỏe_tổng_quát,1.0
"""Cách giảm cân""",general_health,sức_khỏe_tổng_quát,1.0
"""Bí quyết tập thể dục""",general_health,sức_khỏe_tổng_quát,1.0
"""Phương pháp tăng cân""",general_health,sức_khỏe_tổng_quát,1.0
"""Phương pháp phòng ngừa bệnh""",general_health,sức_khỏe_tổng_quát,1.0
"""Lời khuyên vitamin""",general_health,sức_khỏe_tổng_quát,1.0
"""Như thế nào để tăng sức đề kháng""",general_health,sức_khỏe_tổng_quát,1.0
"""Làm sao để ngủ đủ giấc""",general_health,sức_khỏe_tổng_quát,1.0
"""Làm sao để tăng cường miễn dịch""",general_health,sức_khỏe_tổng_quát,1.0
"""Hướng dẫn chăm sóc da""",general_health,sức_khỏe_tổng_quát,1.0
"""Như thế nào để giữ gìn sức khỏe""",general_health,sức_khỏe_tổng_quát,1.0
"""Làm sao để phòng ngừa bệnh""",general_health,sức_khỏe_tổng_quát,1.0
"""Làm sao để uống nước""",general_health,sức_khỏe_tổng_quát,1.0
"""Làm sao để tăng cường miễn dịch""",general_health,sức_khỏe_tổng_quát,1.0
"""Phương pháp phòng ngừa ung thư""",general_health,sức_khỏe_tổng_quát,1.0
"""Như thế nào để giảm stress""",general_health,sức_khỏe_tổng_quát,1.0
"""Cách ngủ đủ giấc""",general_health,sức_khỏe_tổng_quát,1.0
"""Như thế nào để phòng ngừa bệnh""",general_health,sức_khỏe_tổng_quát,1.0
"""Cách tập thể dục""",general_health,sức_khỏe_tổng_quát,1.0
"""Làm sao để vitamin""",general_health,sức_khỏe_tổng_quát,1.0
"""Cách thức vitamin""",general_health,sức_khỏe_tổng_quát,1.0
"""Cách thức tăng sức đề kháng""",general_health,sức_khỏe_tổng_quát,1.0
"""Phương pháp giảm stress""",general_health,sức_khỏe_tổng_quát,1.0
"""Phương pháp tăng cường miễn dịch""",general_health,sức_khỏe_tổng_quát,1.0
"""Phương pháp tăng cân""",general_health,sức_khỏe_tổng_quát,1.0
"""Lời khuyên giữ gìn sức khỏe""",general_health,sức_khỏe_tổng_quát,1.0
"""Phương pháp chế độ ăn lành mạnh""",general_health,sức_khỏe_tổng_quát,1.0
"""Cách thức uống nước""",general_health,sức_khỏe_tổng_quát,1.0
"""Phương pháp ngủ đủ giấc""",general_health,sức_khỏe_tổng_quát,1.0
"""Hướng dẫn tăng cân""",general_health,sức_khỏe_tổng_quát,1.0
"""Cách uống nước""",general_health,sức_khỏe_tổng_quát,1.0
"""Cách ngủ đủ giấc""",general_health,sức_khỏe_tổng_quát,1.0
"""Phương pháp giảm cân""",general_health,sức_khỏe_tổng_quát,1.0
"""Bí quyết phòng ngừa ung thư""",general_health,sức_khỏe_tổng_quát,1.0
"""Làm sao để vitamin""",general_health,sức_khỏe_tổng_quát,1.0
"""Cách thức giảm stress""",general_health,sức_khỏe_tổng_quát,1.0
"""Làm sao để phòng ngừa ung thư""",general_health,sức_khỏe_tổng_quát,1.0
"""Làm sao để phòng ngừa ung thư""",general_health,sức_khỏe_tổng_quát,1.0
"""Phương pháp dinh dưỡng""",general_health,sức_khỏe_tổng_quát,1.0
"""Phương pháp tăng sức đề kháng""",general_health,sức_khỏe_tổng_quát,1.0
"""Lời khuyên tăng cường miễn dịch""",general_health,sức_khỏe_tổng_quát,1.0
"""Làm sao để tăng sức đề kháng""",general_health,sức_khỏe_tổng_quát,1.0
"""Lời khuyên vitamin""",general_health,sức_khỏe_tổng_quát,1.0
"""Như thế nào để uống nước""",general_health,sức_khỏe_tổng_quát,1.0
"""Làm sao để giữ gìn sức khỏe""",general_health,sức_khỏe_tổng_quát,1.0
"""Bí quyết giữ gìn sức khỏe""",general_health,sức_khỏe_tổng_quát,1.0
"""Bí quyết ngủ đủ giấc""",general_health,sức_khỏe_tổng_quát,1.0
"""Làm sao để tăng sức đề kháng""",general_health,sức_khỏe_tổng_quát,1.0
"""Hướng dẫn tăng sức đề kháng""",general_health,sức_khỏe_tổng_quát,1.0
"""Bí quyết chế độ ăn lành mạnh""",general_health,sức_khỏe_tổng_quát,1.0
"""Như thế nào để dinh dưỡng""",general_health,sức_khỏe_tổng_quát,1.0
